,stop_id,road,desc,lat,lng,in_WD,in_H,out_WD,out_H,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
1578,28639,Toh Guan Rd,Blk 288E,1.340456498,103.74396,1444.111111,541.4285714,1107.619048,366.8412698,TOH GUAN,JESZ03,JURONG EAST,JE,WEST REGION,WR
1579,28641,Toh Guan Rd,Blk 284,1.339178898,103.7461032,932.1904762,322.984127,1026.587302,386.3174603,TOH GUAN,JESZ03,JURONG EAST,JE,WEST REGION,WR
1580,28649,Toh Guan Rd,Blk 286A,1.339013034,103.7460344,1501.31746,528.4444444,1510.15873,464.1904762,TOH GUAN,JESZ03,JURONG EAST,JE,WEST REGION,WR
1581,28651,Toh Guan Rd,Opp IMM Bldg,1.33515192,103.7479419,583.4262295,291.0333333,1197.442623,693.7,TOH GUAN,JESZ03,JURONG EAST,JE,WEST REGION,WR
1582,28659,Toh Guan Rd,IMM Bldg,1.334461893,103.7476778,1489.015873,750.1111111,838.3650794,428.015873,TOH GUAN,JESZ03,JURONG EAST,JE,WEST REGION,WR
1583,28661,Toh Guan Rd East,Opp Jurong East Warehse,1.336655228,103.74952,209.5614035,45.42857143,617.4210526,130.2678571,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
1584,28669,Toh Guan Rd East,Jurong East Warehse,1.336445,103.749355,427.8245614,104.2807018,58.50877193,23.54385965,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
1585,28671,Toh Guan Rd East,Alliance Bldg,1.3371523,103.7522638,229.4912281,94.85964912,492.0526316,128.4561404,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
1586,28679,Toh Guan Rd East,Hitachi Elevator Bldg,1.336614493,103.7511046,460.4035088,129.2982456,310.6491228,96.57894737,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
1587,28681,Toh Guan Rd East,Toh Guan Ctr,1.337202426,103.7548889,410.2982456,88.70175439,682.5964912,97.28070175,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
1588,28689,Toh Guan Rd East,Opp Toh Guan Ctr,1.337279344,103.75441,757.2982456,127.6140351,535.3859649,132.877193,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
1589,28691,Toh Guan Rd East,Wang-Fu Ind Pte Ltd,1.335652429,103.7574893,147.3090909,11.98245614,182.3636364,13.8245614,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
1590,28699,Toh Guan Rd East,Opp Uni-Tech Ctr,1.335668506,103.757235,213.2807018,20.50877193,193.1403509,26.94736842,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
1591,28701,Toh Tuck Link,Aft Old Toh Tuck Rd,1.331498333,103.75773,84.4137931,9.947368421,116.2758621,24.07017544,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
1592,28709,Toh Tuck Link,Bef Old Toh Tuck Rd,1.331639972,103.7573441,129.8392857,25.84210526,68.07142857,9.50877193,TOH TUCK,CLSZ01,CLEMENTI,CL,WEST REGION,WR
1593,29011,Penjuru Rd,Opp Sanmina-SCI,1.3085475,103.7336219,541.4137931,111.2542373,108.1724138,22.23728814,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1594,29019,Penjuru Rd,Sanmina-SCI,1.30809,103.7337659,105.637931,23.52631579,606.5172414,122.6842105,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1595,29021,Penjuru Rd,Aft Jln Buroh,1.312674999,103.7345023,531.1896552,125.0175439,278.5517241,58.19298246,JURONG RIVER,JESZ08,JURONG EAST,JE,WEST REGION,WR
1596,29029,Penjuru Rd,Bef Penjuru Cl,1.313669444,103.7349708,252.4666667,63.75,803.35,282.7833333,TEBAN GARDENS,JESZ09,JURONG EAST,JE,WEST REGION,WR
1597,29031,Penjuru Rd,Aft Penjuru Pl,1.316531388,103.7353866,308.2096774,179.05,66.66129032,28.86666667,JURONG RIVER,JESZ08,JURONG EAST,JE,WEST REGION,WR
1598,29039,Penjuru Rd,Bef Penjuru Wk,1.317914723,103.7359015,21.25423729,10.13559322,123.0338983,56.50847458,TEBAN GARDENS,JESZ09,JURONG EAST,JE,WEST REGION,WR
1599,29041,Tg Penjuru,Ban Joo,1.306304994,103.7360537,47.08928571,7.461538462,116.8571429,21.19230769,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1600,29049,Tg Penjuru,LTH Logistics,1.305983213,103.7366867,151.4561404,29.05660377,48.24561404,7.283018868,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1601,29051,Jln Buroh,Opp Caltex S'pore,1.304620528,103.7428493,13.56363636,5.196428571,31.4,10,TEBAN GARDENS,JESZ09,JURONG EAST,JE,WEST REGION,WR
1602,29059,Jln Buroh,Caltex S'pore,1.304372802,103.742525,44.76363636,13.16981132,22.41818182,5.641509434,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1603,29069,Jln Buroh,Aft Pandan Rd,1.302969478,103.7460724,17.21428571,3.471698113,7.339285714,2.283018868,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1604,29071,Pandan Rd,Gas Svc Intl,1.304226652,103.7517938,21.46551724,3.157894737,229.3275862,46.38596491,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1605,29081,Pandan Rd,Franklin Offshore,1.301778598,103.7528443,13.25,3.86,92.30357143,18.26,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1606,29089,Pandan Rd,Swanson Plastics,1.301467542,103.7527049,100.1666667,21.65454545,10.74074074,3.181818182,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1607,29091,Pandan Rd,Opp Sia Huat,1.299418862,103.7525439,28.25862069,7.982142857,128.0172414,27.05357143,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1608,29099,Pandan Rd,Bef Sia Huat,1.299386684,103.7520719,110.754386,27.07017544,25,6.192982456,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1609,29101,Pandan Rd,PPL Shipyard,1.298560779,103.7499767,37.43333333,11.4,113.4166667,30.90909091,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1610,29109,Pandan Rd,Opp PPL Shipyard,1.298749171,103.7496962,95.19298246,22.24074074,43.40350877,13.12962963,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1611,29111,Pandan Rd,Transerve,1.300025833,103.7468519,70.67857143,15.01785714,170.6071429,28.57142857,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1612,29119,Pandan Rd,Comfortdelgro Engrg,1.300759621,103.747201,34.33333333,8.464285714,135,26.41071429,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1613,29121,Tg Penjuru,Opp Clp Intl,1.306701858,103.7395513,83.89090909,13.07407407,153.5636364,22.11111111,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1614,29129,Tg Penjuru,Clp Intl,1.306391943,103.7394918,105.0877193,16.96491228,88.73684211,10.75438596,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1615,29139,Pandan Ave,Opp Foh Foh Pte Ltd,1.302958465,103.7513745,161.75,34.38888889,22.46428571,3.351851852,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1616,29149,Pandan Ave,Senkee Logistics Hub,1.301692789,103.7484455,305.8947368,57.17857143,35.59649123,4.178571429,PENJURU CRESCENT,JESZ11,JURONG EAST,JE,WEST REGION,WR
1617,29159,Penjuru Rd,Aft Teban Gdns Cres,1.325324898,103.737505,11.74576271,2.431034483,82.55932203,18.01724138,TEBAN GARDENS,JESZ09,JURONG EAST,JE,WEST REGION,WR
1618,30011,Old Choa Chu Kang Rd,Tengah Air Base,1.373677995,103.7142257,336.4736842,16.41071429,116.5964912,7.464285714,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1619,30019,Old Choa Chu Kang Rd,Opp Tengah Air Base,1.373333068,103.7136584,85.44827586,4.8,347.3793103,18.14545455,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1620,30021,Old Choa Chu Kang Rd,Opp Keat Hong Camp,1.374441956,103.7170523,179.4035088,27.71929825,72.94736842,33.98245614,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1621,30029,Old Choa Chu Kang Rd,Keat Hong Camp,1.374156028,103.7170963,67.29310345,13.37931034,131.7413793,31.70689655,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1622,30031,Old Choa Chu Kang Rd,Opp Army Logistics Base,1.374619354,103.7198387,120.6491228,60.44642857,29.1754386,14.41071429,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1623,30039,Old Choa Chu Kang Rd,Army Logistics Base,1.374321622,103.7198188,28.96610169,13.08333333,257.8644068,129.7333333,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1624,30041,Old Choa Chu Kang Rd,Opp Home Team Academy,1.374620141,103.7218882,370.8947368,39.44642857,55.21052632,12.51785714,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1625,30049,Old Choa Chu Kang Rd,Home Team Academy,1.374313322,103.7238366,75.10526316,8.824561404,342.754386,79.66666667,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1626,30051,Old Choa Chu Kang Rd,Aft Track 14,1.374555769,103.7253705,29.62962963,17.2037037,5.962962963,2.777777778,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1627,30059,Old Choa Chu Kang Rd,Opp Track 14,1.374399352,103.726143,3.666666667,1.538461538,26.94736842,10.23076923,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1628,30081,Brickland Rd,Opp Hai Inn See Tp,1.377276847,103.7343131,79.83050847,31.50909091,57.54237288,18.09090909,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
1629,30089,Brickland Rd,Aft Hai Inn See Tp,1.37716,103.7340917,38.89473684,14.42105263,73.31578947,30.73684211,FOREST HILL,THSZ01,TENGAH,TH,WEST REGION,WR
1630,30091,Sg Tengah Rd,Chengtai Nursery,1.379430556,103.7308564,89.53448276,57.85714286,21.56896552,12.91071429,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1631,30099,Sg Tengah Rd,Opp Chengtai Nursery,1.379721598,103.7312281,18.98214286,13.7037037,99.39285714,50.11111111,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1632,30101,Brickland Rd,Blk 485B,1.373713,103.738897,233.95,79.28070175,21.66666667,7,PENG SIANG,CKSZ04,CHOA CHU KANG,CK,WEST REGION,WR
1633,30109,Brickland Rd,Opp Blk 485A,1.373745,103.738354,5.586206897,1.140350877,173.1724138,57.9122807,BRICKLAND,THSZ04,TENGAH,TH,WEST REGION,WR
1634,30111,Brickland Rd,Blk 804B,1.372457887,103.7428254,67.28813559,21.32075472,6.389830508,2.471698113,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
1635,30119,Brickland Rd,AFT CHOA CHU KANG AVE 6,1.3728875,103.7404039,1.113207547,0.25,23.47169811,7.557692308,BRICKLAND,THSZ04,TENGAH,TH,WEST REGION,WR
1636,30121,Brickland Rd,Blk 805D,1.37211783,103.7444371,671.2,218.7192982,51.61666667,13.10526316,KEAT HONG,CKSZ02,CHOA CHU KANG,CK,WEST REGION,WR
1637,30129,Brickland Rd,OPP BLK 805D,1.37203889,103.7438103,12.76666667,4.568965517,531.65,166.9310345,BRICKLAND,THSZ04,TENGAH,TH,WEST REGION,WR
1638,31009,Old Choa Chu Kang Rd,Choa Chu Kang Rd End,1.371743745,103.6842656,,,,,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1639,31011,Jln Bahar,Aft Nanyang Ave,1.359084608,103.6938952,21.27272727,5.714285714,1.836363636,0.571428571,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1640,31019,Jln Bahar,Bef Nanyang Ave,1.359982605,103.6939891,2.395833333,1.25,2.541666667,1.111111111,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1641,31021,Jln Bahar,Jln Bahar Power Stn,1.36247047,103.6928789,6.018518519,1.541666667,14.88888889,4.625,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1642,31029,Jln Bahar,Opp Jln Bahar Power Stn,1.363079872,103.692966,10.77358491,3.456521739,6.641509434,1.413043478,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1643,31031,Jln Bahar,Civil Defence Academy,1.365988907,103.6932732,222.2631579,16.44642857,182.6491228,29.85714286,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1644,31039,Jln Bahar,Opp Civil Defence Academy,1.36563784,103.6933082,217.3684211,16.96491228,164.8070175,22.56140351,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1645,31041,Jln Bahar,Bef Muslim Cemy Path 7,1.368932264,103.6939294,11.35185185,3.232142857,24.18518519,8.660714286,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1646,31049,Jln Bahar,Aft Chr Cemy Path 9,1.369395544,103.6942437,19.19642857,9.509803922,13.69642857,3.980392157,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1647,31051,Jln Bahar,Pusara Aman Mque,1.372260022,103.6944518,35.47368421,20.77192982,61.50877193,34.84210526,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1648,31059,Jln Bahar,Aft Cemy Chapel,1.372075744,103.6946681,57.85714286,37.69090909,27.89285714,16.98181818,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1649,31061,Lim Chu Kang Rd,Opp Lim Chu Kang Camp II,1.375947222,103.6955703,1.142857143,0.843137255,49.05357143,6.058823529,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1650,31069,Lim Chu Kang Rd,Bef Old Choa Chu Kang Rd,1.374931389,103.6955061,72.81818182,6.510204082,5.454545455,1.265306122,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1651,31071,Lim Chu Kang Rd,Aft Chinese Cemy Path 11,1.378533142,103.6962605,0.243902439,0.210526316,6,6.552631579,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1652,31079,Lim Chu Kang Rd,Opp Chinese Cemy Path 11,1.377686111,103.6963219,6.204081633,5.523809524,1.265306122,0.404761905,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1653,31081,Old Lim Chu Kang Rd,Opp HQ 5th SIB Camp I,1.380562642,103.6973253,0.170731707,0.263157895,9.658536585,4.105263158,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1654,31089,Old Lim Chu Kang Rd,HQ 5th SIB Camp I,1.379927294,103.6971152,7.522727273,7.075,0.590909091,0.225,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1655,31121,Old Choa Chu Kang Rd,Nirvana Memorial Gdn,1.370355319,103.6880039,,1.2,,0.2,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1656,31129,Old Choa Chu Kang Rd,Aft Nirvana Memorial Gdn,1.369973934,103.68741,,0.5,,1,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1657,31131,Old Choa Chu Kang Rd,Aft Track 33,1.37210056,103.6901494,,3.75,,0.125,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1658,31139,Old Choa Chu Kang Rd,Bef Track 33,1.372112815,103.6903841,,2,,3.571428571,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1659,31141,Old Choa Chu Kang Rd,CCK Cemy Office,1.374096307,103.6934219,,1,,0,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1660,31149,Old Choa Chu Kang Rd,Opp CCK Cemy Office,1.373948547,103.6940083,,0,,2,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1661,31151,Old Choa Chu Kang Rd,Aft Lim Chu Kang Rd,1.373632274,103.6959675,62.26315789,21.52631579,168.1578947,46.43859649,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1662,31159,Old Choa Chu Kang Rd,Bef Lim Chu Kang Rd,1.373366007,103.6961973,182.2631579,52.01785714,60.45614035,21.39285714,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1663,31161,Old Choa Chu Kang Rd,Opp Teen Challenge,1.372533322,103.7020876,15.71428571,5.418181818,11.82142857,4.890909091,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1664,31169,Old Choa Chu Kang Rd,Teen Challenge,1.372450942,103.7012194,2.607843137,1.456521739,8.098039216,2.630434783,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1665,31171,Old Choa Chu Kang Rd,Opp Jln Berseri,1.372407883,103.704187,2.775510204,1.05,2.244897959,1.45,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1666,31179,Old Choa Chu Kang Rd,Aft Jln Berseri,1.372344032,103.7035508,9.763636364,3.693877551,13.07272727,4.346938776,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1667,31191,Old Choa Chu Kang Rd,B26 Old Choa Chu Kang Rd,1.371614444,103.7099108,1.666666667,3.090909091,2.529411765,3.5,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1668,31199,Old Choa Chu Kang Rd,B25 Old Choa Chu Kang Rd,1.370975581,103.7093154,1.75,1.723404255,4.442307692,3.382978723,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1669,31201,Lim Chu Kang Rd,Aft Chinese Cemy Path 13,1.38044982,103.6965941,,1,,2.5,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1670,31211,Lim Chu Kang Rd,Aft Muslim Cemy Path 17,1.382839,103.6969997,,4.875,,4.125,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1671,32031,Lim Chu Kang Rd,Opp Ama Keng Rd,1.402702994,103.7007817,0.142857143,0.15,5.321428571,2.9,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1672,32039,Lim Chu Kang Rd,Aft Ama Keng Rd,1.402517888,103.7008148,1.75,2.307692308,0.875,0.269230769,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1673,32041,Lim Chu Kang Rd,Opp LP 160,1.404361044,103.7016616,0.882352941,0.25,1.588235294,2.75,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1674,32049,Lim Chu Kang Rd,Aft LP 161,1.404522544,103.7018703,0.875,2.461538462,0.75,0.384615385,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1675,32051,Lim Chu Kang Rd,Aft Track 11,1.409293655,103.7009794,0.111111111,0.095238095,1.703703704,1.619047619,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1676,32059,Lim Chu Kang Rd,Opp Track 11,1.409031408,103.7012078,1.571428571,1,0.285714286,0.363636364,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1677,32061,Lim Chu Kang Rd,Opp LP 173,1.411463076,103.70006,0.117647059,0,2.588235294,1.888888889,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1678,32069,Lim Chu Kang Rd,B26 Lim Chu Kang Rd,1.411032579,103.7003812,1.235294118,1.142857143,0.529411765,0.357142857,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1679,32071,Lim Chu Kang Rd,Aft Track 13,1.416024604,103.7005678,0.098039216,0,12.05882353,3.814814815,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1680,32079,Lim Chu Kang Rd,Opp Track 13,1.415128277,103.7002682,3.214285714,1.235294118,0.142857143,0.352941176,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1681,32081,Lim Chu Kang Rd,Sg Gedong Camp,1.417446316,103.7012036,2.754385965,0.462962963,182.7719298,77.98148148,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1682,32089,Lim Chu Kang Rd,Aft Sg Gedong Camp,1.416818912,103.7010851,275.7777778,21.75925926,0.407407407,0.203703704,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1683,32101,Lim Chu Kang Rd,Aft Murai Farmway,1.38541383,103.6974447,0.756756757,0.35483871,2.72972973,1.870967742,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1684,32109,Lim Chu Kang Rd,Bef Lor Serambi,1.38571767,103.6977027,2.129032258,1.791666667,0.677419355,0.708333333,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1685,32111,Lim Chu Kang Rd,Aft LP 93,1.398372,103.6996458,0.195652174,0.266666667,53.52173913,7.9,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1686,32119,Lim Chu Kang Rd,Aft LP 96,1.39858,103.6998827,34.1372549,5.179487179,0.549019608,0.282051282,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1687,33011,Lim Chu Kang Rd,B19 Lim Chu Kang Rd,1.419591086,103.7022296,1.288461538,0.093023256,5.211538462,6.162790698,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1688,33019,Lim Chu Kang Rd,B20 Lim Chu Kang Rd,1.419201592,103.7021566,94.47727273,4.527777778,0.295454545,0.222222222,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1689,33021,Lim Chu Kang Rd,Opp Neo Tiew Rd,1.421790125,103.7032446,0.566037736,0.388888889,10.20754717,8.185185185,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1690,33029,Lim Chu Kang Rd,Aft Neo Tiew Rd,1.420803148,103.7029219,18.52830189,10.34615385,0.320754717,0.5,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1691,33031,Lim Chu Kang Rd,Aft Jln Bahtera,1.423979583,103.7042257,0.428571429,0.285714286,21.73214286,8.982142857,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1692,33039,Lim Chu Kang Rd,Opp Jln Bahtera,1.423295992,103.7040803,17.9047619,7.239130435,0.214285714,0.673913043,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1693,33041,Lim Chu Kang Rd,Opp Lim Chu Kang Lane 3,1.427619116,103.7059434,1.589285714,1.089285714,42.69642857,9.821428571,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1694,33049,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 3,1.426217435,103.705438,52.77777778,13.98181818,1.259259259,1.236363636,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1695,33051,Lim Chu Kang Rd,Bef Lim Chu Kang Lane 3A,1.430249373,103.7068344,0.666666667,0.212121212,2.533333333,1.363636364,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1696,33059,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 3A,1.429359911,103.7066297,2.7,1.64,0.466666667,0.36,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1697,34009,Lim Chu Kang Rd,Police Coast Guard,1.444826561,103.7075673,31.6440678,17.28571429,32,17.64285714,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1698,34011,Lim Chu Kang Rd,Opp Lim Chu Kang Lane 4,1.433181996,103.7078232,1.7,3.023255814,10.6,15.46511628,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1699,34019,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 4,1.432534167,103.7077381,19.36111111,26.08333333,0.944444444,1.083333333,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1700,34021,Lim Chu Kang Rd,Opp Lim Chu Kang Lane 5,1.435186498,103.7080476,0.185185185,0.462962963,21.46296296,10.44444444,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1701,34029,Lim Chu Kang Rd,Bef Lim Chu Kang Lane 5,1.434971944,103.7081833,9.962962963,7.28,0.111111111,0.18,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1702,34031,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 6,1.437666053,103.7079565,0.270833333,0.225,19.77083333,9.775,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1703,34039,Lim Chu Kang Rd,Bef Lim Chu Kang Lane 6,1.436591703,103.7081175,19.29787234,10.31481481,0.489361702,0.296296296,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1704,34041,Lim Chu Kang Rd,B03 Lim Chu Kang Rd,1.438865086,103.7079067,0.44,0.088235294,9.3,3.352941176,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1705,34049,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 8,1.438374062,103.7080241,16.87179487,4.675675676,0.128205128,0,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1706,34051,Lim Chu Kang Rd,Aft Lim Chu Kang Lane 8,1.442755586,103.7077541,1.053571429,0.436363636,19.25,12.4,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1707,34059,Lim Chu Kang Rd,Yishun Dairy Farm,1.442343388,103.707869,20.92857143,14.16666667,0.696428571,0.888888889,LIM CHU KANG,LKSZ01,LIM CHU KANG,LK,NORTH REGION,NR
1708,34101,Lor Rusuk,Aft Old Lim Chu Kang Rd,1.38440683,103.6979038,0.270833333,0.170731707,38.79166667,5.146341463,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1709,34109,Lor Rusuk,Aft Lim Chu Kang Rd,1.38430083,103.6981122,31.60784314,6.288888889,0.68627451,0.311111111,MURAI,WCSZ01,WESTERN WATER CATCHMENT,WC,WEST REGION,WR
1710,40011,Bt Timah Rd,LITTLE INDIA STN EXIT A,1.306064115,103.8490875,2865.209677,1271.983333,1747.403226,867.4333333,MACKENZIE,RCSZ06,ROCHOR,RC,CENTRAL REGION,CR
1711,40019,Bt Timah Rd,Little India Stn,1.306644045,103.8492042,2200.323077,981.8571429,4467,1817.126984,FARRER PARK,RCSZ01,ROCHOR,RC,CENTRAL REGION,CR
